1 worker
5000,358183
5000,359151
5000,359473
2500,77851
2500,77853
2500,77862
1000,19153
1000,19014
1000,19005
500,8675
500,8679
500,8674
100,1652
100,1649
100,1738
50,837
50,835
50,975
2 workers
5000,180146
5000,179735
5000,180096
2500,39345
2500,39772
2500,39389
1000,10111
1000,10105
1000,10090
500,4518
500,4630
500,4606
100,935
100,940
100,942
50,433
50,507
50,493
